Data,BG000,GM000,GM001,PN000,PS001,PS000,BD000,BD002,BD003,BD005,BD007,BD009,BD010,JT000,PP010,GV001,GV002,VD000,LB000,LB001,LB003,IP003,IP010,IP006,AR000,PD000,CP100,CP004,CP005,CP008,LM002,VR000,UR000,BT000,BT001,FL000,FL004
2020-06-08,,,,18,18,,,,68,,,20,,,,,790,,20,,,18,,,,,18,,,,18,,,20,,170,
2020-06-29,,,,18,2400,,,,18,,,18,,,,,790,,9200,,,490,,,,,45,,,,20,,,16000,,490,
2020-07-07,,,,18,20,,,,18,,,5400,,,,,20,,78,,,18,,,,,20,,,,18,,,16000,,3500,
2020-07-14,,,,18,18,,,,18,,,20,,,,,45,,1700,,,45,,,,,110,,,,18,,,700,,700,
2020-07-21,,,,20,18,,,,18,,,3500,,,,,490,,18,,,18,,,,,18,,,,18,,,45,,1700,
2020-07-28,,,,20,18,,,,18,,,20,,,,,220,,18,,,78,,,,,20,,,,18,,,16000,,1700,
2020-08-03,43,45,20,45,110,78,18,20,18,45,18,1700,5400,40,62,490,130,78,18,18,18,18,18,18,18,18,18,18,18,20,18,20,30,3500,330,78,490
2020-08-05,790,20,18,18,20,18,18,18,170,20,40,1700,3500,20,100,490,170,18,18,20,20,18,18,18,18,18,20,18,18,18,18,18,33,790,92,49,2400
2020-08-10,410,18,18,18,18,20,18,18,18,460,18,18,20,18,18,2400,1300,18,18,20,18,18,18,18,18,18,18,18,18,18,20,45,20,78,20,2100,790
2020-08-12,33,130,18,18,18,18,18,18,18,18,18,45,130,130,200,330,490,18,18,18,18,18,18,18,20,18,20,18,18,18,18,20,75,130,230,65,45
2020-08-17,670,20,68,230,18,18,18,20,93,20,78,1700,5400,20,820,1700,3500,20,5400,490,490,20,18,18,18,18,20,20,18,18,18,18,250,16000,16000,2600,1100
2020-08-19,410,20,20,18,230,170,18,18,18,18,20,170,490,45,20,1700,3500,18,18,18,18,18,18,18,18,20,330,330,18,18,20,18,45,1700,130,880,3500
2020-08-24,330,18,20,45,1100,490,18,18,170,45,45,230,330,230,250,3500,3500,20,3500,490,170,78,18,130,20,45,45,78,330,40,18,18,88,16000,16000,9200,9200
2020-08-26,1000,18,45,170,18,20,78,330,230,1300,490,220,170,130,130,490,230,68,130,330,790,18,18,18,18,18,18,20,18,18,18,18,45,1300,790,770,1300
2020-09-01,33,18,18,18,490,130,18,45,18,18,20,18,20,330,130,20,1300,18,130,45,230,330,110,170,45,18,20,18,18,18,20,18,100,1300,9200,970,490
2020-09-03,78,18,18,18,490,45,18,45,220,130,78,3500,5400,110,1100,230,790,170,130,170,45,20,130,68,20,20,18,18,20,20,18,18,18,1700,330,2100,1300
2020-09-09,400,45,18,170,20,45,18,18,18,18,45,68,40,45,320,330,330,18,18,18,45,20,18,18,18,18,18,18,18,18,18,18,180,220,170,110,78
2020-09-14,45,45,18,18,18,18,18,18,18,18,20,3500,9200,700,33,18,45,20,20,20,68,18,18,18,78,18,78,18,18,20,45,68,62,790,20,560,490
2020-09-21,330,45,45,18,20,20,20,18,18,20,18,18,18,170,78,40,20,220,2400,1400,790,3500,330,1300,170,330,45,20,20,20,45,20,300,16000,16000,790,3500
2020-09-23,410,45,20,78,5400,5400,170,330,45,45,170,16000,16000,,230,220,1100,490,1300,1700,790,1100,2400,1300,230,1300,230,490,78,130,330,330,3000,16000,16000,16000,16000
2020-09-28,150,18,18,18,490,78,18,18,18,20,18,170,330,310,18,330,330,45,20,18,20,18,45,20,40,20,45,20,20,20,330,230,280,1300,130,150,18
2020-10-01,560,20,18,18,1300,330,20,20,18,20,170,2800,16000,78,45,490,790,20,170,78,490,20,20,20,20,45,78,18,18,18,78,18,43,5400,1300,1000,330
2020-10-05,180,20,18,18,78,140,18,20,20,93,78,2800,5400,20,360,1300,5400,78,1700,170,330,230,170,2400,330,130,18,20,20,110,140,68,120,3500,3500,1200,30
2020-10-08,330,20,18,18,790,130,18,18,18,20,130,78,20,78,33,5400,3500,490,5400,790,1700,1100,790,1400,330,45,18,18,18,18,20,18,1000,16000,16000,1800,2400
2020-10-13,800,18,20,45,18,20,18,18,110,140,78,16000,16000,790,230,490,790,330,220,68,1700,18,18,18,18,18,68,18,20,18,20,20,18,1300,230,410,340
2020-10-15,300,18,18,18,18,18,20,18,20,20,78,9200,16000,45,510,130,170,20,230,110,790,18,18,18,18,18,170,18,18,18,18,45,200,1300,790,2100,790
2020-10-19,250,18,20,78,18,18,18,45,18,18,18,18,790,45,640,2400,1700,230,330,230,2400,20,18,18,18,18,20,18,18,18,18,18,18,130,20,280,230
2020-10-22,790,18,18,18,130,220,18,18,18,80,78,78,45,45,20,490,280,18,790,1300,790,18,18,20,18,30,45,45,18,18,18,45,20,490,330,820,490
2020-10-26,790,45,20,45,18,18,18,18,18,18,790,5400,3500,490,1000,9200,3500,790,20,20,16000,68,20,20,78,18,40,45,18,18,18,45,62,2400,220,490,330
2020-10-28,460,18,18,18,18,18,20,45,20,20,18,3500,16000,1700,460,490,1700,18,20,20,490,18,20,20,20,18,110,20,45,18,18,18,10,1700,490,410,270
2020-11-03,94,18,18,20,490,220,18,18,18,78,1300,18,1300,20,18,230,490,20,170,790,9200,18,18,18,18,18,230,20,18,18,330,18,20,790,3500,230,130
2020-11-05,16000,45,45,18,18,18,18,18,18,18,18,20,20,78,20,170,2400,18,1700,3500,5400,790,110,18,18,18,18,18,18,18,1700,18,20,230,20,1300,1700
2020-11-11,790,18,18,18,20,18,18,18,18,18,130,3500,3500,2400,490,790,330,20,68,1300,9200,45,45,20,18,18,18,20,2200,790,18,20,120,16000,9200,560,1300
2020-11-16,45,78,18,18,18,20,18,18,18,18,18,18,45,110,73,330,130,18,20,18,110,18,45,20,18,18,18,20,18,130,18,18,49,330,790,1500,1700
2020-11-18,130,20,20,18,20,20,18,18,18,18,18,20,20,,230,1300,1300,170,9200,3500,2400,3500,2400,2400,330,130,18,45,18,78,20,130,94,16000,16000,3000,3500
2020-11-23,140,20,20,18,1700,20,20,18,18,18,18,2200,790,16000,78,40,45,330,20,40,330,18,18,18,18,18,18,130,20,630,3500,18,280,3500,5400,3900,2400
2020-11-27,18,18,20,18,20,45,18,18,68,18,45,2400,790,230,18,68,170,18,18,110,18,18,18,18,230,18,18,20,18,18,18,3500,45,5400,110,110,140
2020-11-30,73,20,18,18,20,18,40,18,45,78,18,78,45,18,790,2400,16000,18,490,790,790,20,18,18,20,130,45,20,18,18,18,20,43,18,45,3500,490
2020-12-03,230,20,18,18,20,20,18,18,18,18,18,20,18,330,94,18,45,20,18,20,20,18,18,20,130,68,45,18,20,68,18,20,45,16000,330,3900,5400
2020-12-07,5700,18,20,18,20,40,18,18,18,140,790,220,780,,640,16000,16000,1300,16000,330,130,230,5400,3500,490,3500,2400,790,3500,2400,5400,330,900,16000,16000,16000,16000
2020-12-17,640,68,45,18,18,20,18,18,20,20,18,20,18,220,110,16000,9200,490,3500,490,210,140,230,18,48,490,20,45,18,20,18,20,130,1300,230,790,2200
2020-12-21,790,18,18,18,490,78,18,18,18,20,45,330,330,490,33,330,5400,18,18,18,18,20,20,20,18,68,18,20,18,18,18,18,330,3500,330,560,790
2020-12-28,330,18,18,20,1300,20,18,110,230,230,490,3500,3500,170,1500,3500,2200,1300,330,490,2400,78,78,78,18,130,170,230,330,20,45,210,1700,16000,9200,16000,16000
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,330,18,18,45,3500,2400,20,20,110,68,130,1300,1700,790,250,18,45,170,700,790,78,3500,1700,490,230,45,1300,16000,20,20,45,130,130,16000,3500,1700,790
2021-01-07,410,20,18,45,330,18,18,18,18,18,18,220,790,330,62,330,230,170,1300,330,790,18,18,18,18,18,40,460,18,110,45,18,110,16000,5400,3900,2400
2021-01-11,250,18,20,20,130,18,45,20,20,18,18,110,140,110,400,45,78,40,20,9200,16000,18,45,20,18,20,40,20,110,18,18,45,490,1400,340,700,130
2020-01-14,180,18,18,20,790,78,18,18,45,18,110,18,45,130,790,3500,3500,45,9200,790,5400,20,18,20,20,18,78,18,18,18,18,20,410,490,78,7300,3500
2021-01-18,140,20,20,18,18,45,78,18,18,20,490,78,18,130,180,790,5400,20,20,330,16000,490,490,20,20,18,1100,18,18,18,20,18,3900,130,45,9200,230
2021-01-21,30,18,18,18,490,790,18,18,18,18,18,18,45,790,640,790,1300,20,45,20,18,20,18,18,20,18,68,20,18,18,18,130,170,78,18,3000,3500
2021-01-25,400,20,45,20,18,18,18,20,18,18,18,9200,3500,20,170,20,20,68,330,170,490,45,18,45,18,20,18,20,18,45,18,110,1300,3500,45,490,790
2021-01-28,170,18,18,18,18,18,18,20,20,18,20,18,18,45,33,490,230,18,230,2400,490,18,18,18,20,20,20,18,20,18,18,20,68,9200,20,1900,790
2021-02-01,120,20,18,18,45,18,20,18,,18,18,790,110,68,20,220,1100,18,18,18,18,20,45,20,18,18,20,18,20,45,18,330,170,330,18,640,460
2021-02-04,490,18,18,18,78,45,20,18,18,20,18,45,18,78,18,20,20,18,790,5400,16000,18,18,78,18,20,45,18,20,20,18,20,280,130,20,200,45
2021-02-08,790,18,18,18,5400,9200,78,18,18,18,45,220,9200,490,33,790,790,16000,16000,1300,1300,220,790,2200,790,1700,5400,16000,16000,16000,9200,270,6400,16000,16000,16000,16000
2021-02-11,45,18,18,18,78,130,20,18,18,18,20,170,490,45,400,170,130,18,78,18,330,3500,40,18,18,330,230,18,20,18,20,1700,3500,16000,490,700,1300
2021-02-18,120,20,78,18,78,18,18,18,20,18,18,45,20,18,44,790,230,790,18,18,16000,16000,790,20,18,78,18,20,20,18,2400,230,49,790,230,250,270
2021-02-22,560,18,20,18,1100,790,78,18,45,18,20,220,1100,220,790,5400,790,490,110,45,110,18,18,20,230,18,110,45,18,20,68,20,78,9200,3500,3000,5400
2021-02-25,250,170,110,18,78,45,18,18,20,18,18,170,18,45,18,790,130,18,20,490,3500,2400,1100,2400,45,20,110,20,220,18,20,78,120,9200,9200,3900,2400
2021-03-01,790,18,18,20,490,490,18,18,18,45,20,170,230,78,33,78,220,20,78,45,1300,16000,18,18,18,18,20,20,18,45,18,20,62,790,110,7300,9200
2021-03-04,62,78,18,18,18,18,18,18,18,18,330,45,68,130,280,790,1100,68,330,1300,3500,18,20,18,18,18,330,20,18,18,18,20,20,45,20,3500,790
2021-03-08,62,18,20,18,20,20,18,18,18,18,20,5400,3500,45,78,490,490,78,230,78,18,20,18,18,18,78,45,18,45,170,490,790,790,16000,9200,9200,5400
2021-03-11,78,18,18,18,45,18,18,18,18,18,45,490,790,20,20,78,130,18,18,3500,2400,18,18,20,18,18,45,20,170,18,18,78,33,1300,120,5400,790
2021-03-15,400,3500,45,18,18,20,18,18,18,18,18,20,45,20,33,5400,790,20,18,18,45,18,18,18,140,20,45,18,18,18,18,130,110,230,330,2400,3500
2021-05-03,230,18,20,20,45,18,18,18,18,45,20,5400,1700,18,62,790,490,18,20,18,78,18,18,18,20,45,130,18,18,18,790,18,20,1700,230,3500,1300
2021-05-10,170,45,18,45,700,110,18,20,18,18,78,16000,16000,,45,330,700,20,78,45,220,490,45,78,18,20,330,9200,45,20,3500,18,130,16000,2800,3000,9200
2021-05-13,250,18,20,20,5400,3500,45,20,18,18,18,18,2400,,170,130,700,230,2200,5400,2400,9200,5400,1300,1300,790,1100,3500,1300,790,330,20,130,16000,16000,16000,16000
2021-05-17,62,18,18,18,490,68,18,18,18,20,20,68,330,,78,230,220,18,45,45,9200,110,20,18,170,18,18,20,45,18,2200,170,45,220,210,4500,16000
2021-05-24,640,18,18,20,490,210,18,18,18,18,78,1300,5400,,18,130,78,45,20,130,78,9200,2400,1300,9200,18,490,18,18,18,330,18,45,330,330,280,790
2021-05-31,280,18,18,20,3500,5400,18,18,18,18,18,18,20,,330,220,230,490,16000,1700,1700,3500,5400,3500,1300,790,330,16000,16000,490,16000,78,16000,16000,16000,16000,16000
2021-06-07,62,20,18,18,170,130,18,18,20,45,78,2200,16000,,480,1300,790,20,18,18,45,130,20,78,20,18,18,20,68,18,460,18,62,230,5400,3900,330
2021-06-10,20,18,45,20,45,18,18,110,330,45,330,16000,16000,18,790,790,1700,45,490,68,1300,18,18,18,20,20,230,230,170,110,140,68,750,16000,16000,3500,3500
2021-06-14,78,18,18,18,3500,230,18,18,18,18,18,18,170,,18,20,20,20,78,40,20,5400,130,45,18,18,230,18,20,330,1100,18,33,2400,130,9200,2400
2021-06-17,1800,78,18,20,18,18,18,18,18,20,45,20,45,,640,1400,1300,5400,9200,790,700,170,45,78,230,110,9200,9200,490,20,20,130,16000,16000,16000,1300,1700
2021-06-21,33,18,20,18,230,130,18,18,18,20,20,18,18,,18,20,18,170,330,220,130,170,330,130,170,92,20,18,18,18,18,18,150,330,130,280,45
2021-06-24,280,20,18,78,18,18,18,18,18,18,18,16000,16000,18,640,1700,2400,20,490,130,78,20,20,20,20,18,18,18,18,18,18,20,20,1300,230,1300,490
2021-06-28,200,45,20,45,18,18,18,130,68,45,18,790,2400,18,640,230,330,130,130,130,330,330,2400,490,790,1300,330,490,330,490,330,230,280,1700,78,4500,9200
2021-07-01,140,18,18,18,78,20,18,18,18,45,45,20,45,,33,18,45,78,490,130,130,330,45,78,170,20,220,18,20,45,170,45,73,490,790,170,1700
2021-07-05,790,18,18,18,1700,230,20,18,18,18,20,1700,16000,,78,130,45,20,45,20,700,700,78,18,18,18,18,45,170,790,45,20,130,78,140,16000,16000
2021-07-08,330,18,18,68,18,18,18,18,20,45,45,16000,16000,20,20,20,78,78,330,330,1100,20,130,18,45,18,18,18,18,18,18,20,33,700,20,3900,5400
2021-07-12,480,18,18,20,20,18,18,18,18,18,330,5400,3500,45,18,18,20,45,20,20,45,20,18,18,20,18,18,18,20,45,18,78,78,130,45,5400,2400
2021-07-15,640,18,18,20,490,790,18,20,18,18,18,230,170,220,49,5400,330,20,110,45,78,170,18,170,20,18,18,20,40,18,45,45,330,790,1700,6000,210
2021-07-19,200,18,20,18,18,18,20,20,18,78,45,20,490,,18,45,20,330,490,130,170,230,78,45,78,18,78,18,18,20,20,18,78,220,110,170,230
2021-07-22,250,18,18,20,1100,490,68,45,20,20,68,5400,16000,,18,18,18,18,230,20,18,78,18,20,18,20,18,18,20,18,18,18,180,110,20,33,790
2021-07-26,280,20,20,45,18,18,18,20,18,18,220,20,170,20,18,45,20,78,5400,18,16000,18,18,18,18,18,18,20,18,18,18,18,18,260,330,33,78
2021-07-29,640,20,20,40,20,45,130,18,45,45,78,78,18,,230,78,45,230,16000,16000,9200,16000,3500,5400,1300,700,330,16000,790,2400,16000,110,490,16000,16000,1300,1100
2021-08-02,640,18,20,45,18,18,20,45,78,18,3500,9200,9200,,480,490,790,78,16000,130,490,18,78,20,20,20,18,18,18,20,18,45,78,2400,330,510,330
2021-08-05,130,18,18,20,18,20,18,18,18,18,18,1300,16000,1300,18,45,790,78,5400,45,1400,170,20,18,18,18,20,18,20,18,18,20,140,5400,490,560,490
2021-08-09,180,18,78,78,20,18,18,20,18,20,220,330,700,45,170,790,3500,20,20,18,18,18,20,20,18,18,18,18,45,20,68,18,18,230,45,790,790
2021-08-12,600,130,220,20,1300,790,20,18,18,18,20,45,18,,2300,16000,16000,330,9200,1300,2400,1300,790,490,40,78,78,45,20,18,18,45,480,16000,16000,2400,16000
2021-08-16,330,45,20,20,20,18,20,18,45,20,790,130,78,,170,490,230,45,78,45,18,45,20,20,45,18,18,18,45,20,18,45,45,1100,490,410,790
2021-08-19,33,20,45,78,18,20,20,20,20,20,170,3500,9200,,20,20,45,18,45,230,490,18,45,18,40,18,18,20,18,18,18,20,1700,790,2400,790,490
2021-08-23,140,20,18,18,110,45,20,20,18,18,18,45,45,,20,230,230,18,18,18,1300,20,170,18,20,18,18,20,20,45,45,20,62,490,78,1100,790
2021-08-26,78,18,18,18,1300,18,18,18,18,18,18,78,230,78,180,2400,790,20,130,170,18,790,20,20,45,130,45,130,230,130,78,68,33,78,20,250,78
2021-08-30,130,18,18,78,68,18,18,18,18,78,1100,1700,490,,280,1400,790,490,9200,1700,5400,490,330,78,490,330,78,170,490,78,20,45,560,16000,16000,7300,5400
2021-09-02,130,110,78,20,20,20,18,130,78,130,1700,9200,16000,1700,20,700,490,45,330,230,18,18,18,18,20,18,18,18,18,20,18,18,33,3500,5400,1800,1300
2021-09-09,700,490,110,78,230,45,45,130,270,330,230,9200,16000,130,560,790,1300,170,790,490,5400,78,18,20,45,20,18,18,18,20,18,18,57,9200,340,9200,16000
2021-09-13,130,18,18,18,18,18,18,18,20,18,18,18,20,40,18,78,78,20,18,45,68,45,18,18,18,18,20,18,18,18,18,18,360,1100,20,1200,1300
2021-09-16,73,18,20,20,330,1300,18,18,18,18,20,45,18,490,1300,790,490,490,1300,9200,2200,2400,790,2400,230,78,45,45,45,18,230,68,45,16000,9200,790,490
2021-09-20,330,18,20,18,18,16000,18,20,40,45,18,3500,5400,,360,230,170,45,18,18,1300,78,20,20,45,18,45,18,20,20,18,18,45,1300,270,750,5400
2021-09-23,640,78,78,20,330,490,18,20,20,20,18,330,220,,640,330,230,45,20,45,18,2800,18,20,18,20,18,20,45,20,78,170,250,5400,700,7300,9200
2021-09-27,62,18,20,18,18,18,45,45,20,45,20,78,40,20,78,2400,2400,45,18,18,20,170,18,18,18,78,45,20,20,18,20,110,78,490,170,180,330
2021-09-30,310,20,20,18,40,45,18,18,20,18,18,78,140,,18,490,110,18,18,18,20,18,18,45,18,20,78,20,20,20,78,45,250,130,130,600,790
2021-10-04,310,20,20,18,20,18,18,20,18,18,18,2400,9200,170,62,490,490,170,1100,170,45,78,130,20,20,78,18,45,130,490,1700,18,5700,16000,16000,5400,9200
2021-10-07,120,18,20,18,78,78,18,18,45,78,110,110,140,20,33,18,18,20,78,18,45,700,20,18,330,230,700,18,20,18,18,45,68,16000,16000,330,790
2021-10-14,130,68,78,68,130,78,45,20,45,45,270,1300,3500,,130,20,45,78,20,78,170,1100,20,18,18,18,45,18,18,78,20,68,510,5400,16000,490,9200
2021-10-21,310,68,20,18,5400,1700,18,18,18,18,330,5400,5400,,18,3500,1300,18,330,1100,9200,45,78,40,18,45,230,18,18,20,78,1400,5400,16000,16000,2100,5400
2021-10-25,170,20,18,18,1300,1300,490,78,18,20,20,20,18,78,180,45,20,1700,9200,3500,3500,2400,2400,330,330,330,20,18,170,230,330,790,1800,16000,16000,16000,16000
2021-10-28,45,20,18,20,18,18,18,18,18,78,18,130,78,170,62,130,45,20,5400,18,20,18,20,18,20,18,45,18,68,18,18,20,18,1300,230,110,170
2021-11-03,410,18,18,20,230,20,45,18,18,18,18,5400,9200,790,44,790,790,330,20,20,18,45,18,18,20,20,78,78,18,20,20,45,700,3500,3500,2400,5400
2021-11-08,1100,18,18,18,40,18,20,18,18,18,45,110,45,490,57,45,45,78,78,170,230,45,330,20,92,230,68,68,20,45,45,18,16000,110,490,560,9200
2021-11-11,130,45,18,18,490,78,20,18,140,130,230,1100,790,490,170,330,230,45,45,110,3500,1300,230,230,45,78,78,45,230,45,170,78,33,5400,700,2700,1300
2021-11-16,45,45,20,20,18,18,18,20,18,18,20,16000,16000,130,45,20,18,78,5400,9200,16000,230,20,20,20,18,110,20,18,18,20,18,40,1100,460,1500,790
2021-11-18,200,18,20,18,18,18,18,18,18,20,18,1700,790,78,18,20,18,18,700,1700,1300,20,18,18,45,18,18,18,18,18,18,490,130,45,20,790,790
2021-11-22,150,18,18,18,1700,790,18,18,18,18,18,130,68,20,18,20,45,18,18,20,20,18,20,20,20,18,18,20,20,18,18,18,170,700,130,1100,790
2021-11-25,45,110,18,18,18,18,18,18,18,18,18,18,45,490,33,20,20,18,18,18,170,220,45,18,130,490,170,170,170,20,20,18,1500,230,790,3800,9200
2021-11-29,45,18,20,20,45,18,18,18,18,18,18,490,220,700,18,220,230,68,20,20,20,18,18,18,18,490,110,20,78,78,18,20,170,790,490,640,3500
2021-12-02,57,45,20,18,230,330,45,18,18,18,18,18,18,1100,220,20,45,330,490,700,330,20,790,490,45,220,20,170,68,78,20,20,62,9200,1100,3900,1700
2021-12-06,560,45,130,68,20,68,20,18,78,45,490,20,790,420,790,790,5400,5400,1700,790,340,790,490,790,18,68,790,1700,130,18,20,110,640,16000,16000,9200,16000
2021-12-09,1100,18,18,20,330,490,170,20,18,18,18,130,230,490,360,790,460,490,1100,790,330,790,490,110,170,170,230,170,700,170,700,260,1400,16000,5400,7300,5400
2021-12-13,9200,18,18,18,1700,3500,20,20,18,18,18,170,170,460,33,210,170,20,490,490,490,330,490,78,130,130,110,210,490,330,78,230,16000,16000,16000,3600,3500
2021-12-16,640,78,20,18,45,20,40,18,18,20,18,5400,3500,220,30,170,110,230,490,170,230,330,130,40,68,20,170,220,20,330,130,20,230,3500,9200,2400,16000
2021-12-20,400,78,45,45,700,2200,18,18,130,220,230,16000,16000,130,130,490,230,78,220,45,20,20,20,45,20,18,45,18,20,18,78,110,170,1100,1100,7300,9200
2021-12-28,45,18,18,18,20,20,18,18,18,20,18,330,230,170,18,110,130,230,490,1100,490,1700,220,1100,140,20,130,1700,78,20,18,78,2100,3500,9200,3900,2400
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,360,3500,330,20,45,20,20,45,18,18,18,790,490,490,490,330,330,78,230,490,130,2400,78,45,330,18,20,110,45,20,18,330,20,1100,1100,5400,700
2022-01-06,640,330,490,18,18,18,18,18,18,18,230,130,130,130,490,230,790,170,700,330,230,130,78,45,20,460,45,92,18,20,18,45,1800,16000,16000,4600,2400
2022-01-10,3600,18,20,140,45,170,78,230,78,130,1300,16000,5400,,790,3500,2200,490,9200,490,3500,1100,18,20,18,18,40,20,45,40,20,45,150,16000,16000,4500,9200
2022-01-18,73,45,20,20,78,20,18,18,20,18,18,490,170,78,43,220,140,490,20,20,45,20,40,45,78,45,790,130,45,40,45,78,1100,16000,9200,16000,16000
2022-01-24,140,18,18,18,230,170,790,2400,18,18,18,18,110,78,20,45,110,18,45,20,2400,20,18,18,45,20,170,18,18,18,18,78,170,2400,330,1300,790
2022-01-27,480,18,45,18,18,18,20,18,20,68,130,18,20,78,45,230,330,2400,20,18,16000,230,78,18,330,18,20,20,45,20,20,45,640,1700,130,78,170
2022-01-31,640,20,18,20,3500,9200,78,18,18,20,20,2400,2400,10,200,1100,1100,790,16000,790,3500,1100,490,130,68,78,170,130,330,230,170,790,9200,16000,16000,7300,3500
2022-02-03,1400,45,110,20,490,330,20,20,18,20,18,45,45,170,790,5400,16000,110,9200,78,130,490,330,20,18,20,20,45,18,20,45,45,45,16000,16000,1500,3500
2022-02-07,310,45,130,20,18,20,20,790,18,18,18,110,61,220,140,1100,1300,490,130,140,78,490,110,40,460,20,18,78,78,18,18,20,170,1100,130,4600,3500
2022-02-10,110,18,18,18,790,1100,20,20,110,170,20,140,1100,220,33,20,20,45,5400,3500,220,330,170,78,78,170,40,45,20,45,18,20,750,16000,16000,5800,2200
2022-02-14,410,20,20,18,18,18,220,20,20,45,68,130,1700,78,45,330,790,18,1300,9200,16000,5400,18,20,18,20,45,68,110,110,18,45,330,1100,1100,16000,2200
2022-02-17,110,45,18,18,1700,790,20,20,20,20,18,18,20,78,45,18,20,45,210,45,20,18,20,18,170,18,140,18,18,20,20,78,190,490,170,7300,3500
2022-02-21,280,18,18,18,18,18,20,18,18,18,18,790,790,170,18,230,20,18,18,18,3500,18,170,18,18,20,18,130,18,18,18,20,230,9200,490,3000,3500
2022-02-24,180,18,18,18,45,18,18,18,20,20,18,20,18,78,57,130,78,20,45,78,20,18,45,18,330,20,45,20,20,20,20,18,170,1100,45,16000,9200
2022-03-03,790,170,68,18,790,490,18,18,18,18,18,18,130,78,49,18,18,78,20,20,230,170,490,230,330,170,220,700,45,790,78,45,640,1100,1700,2600,3500
2022-03-07,140,18,18,18,18,78,18,18,18,18,20,1700,220,78,18,20,45,18,20,18,20,18,20,18,18,18,68,45,18,18,18,18,20,130,790,640,790
2022-03-10,250,20,18,18,330,170,18,18,18,18,20,18,18,130,18,20,45,18,18,18,110,20,18,18,20,20,20,20,18,18,18,20,410,68,45,2900,790
2022-03-14,78,18,18,18,18,78,18,18,18,18,18,18,45,68,20,18,18,18,490,790,45,18,20,18,20,330,130,110,45,18,18,40,170,130,490,2400,2400
2022-03-17,230,18,18,20,790,230,18,18,18,20,18,20,18,170,1300,1300,940,18,18,18,18,45,78,130,20,18,68,78,20,93,18,45,250,140,68,3000,2400
2022-03-21,490,78,18,490,16000,16000,490,40,20,20,18,3500,16000,230,230,220,330,1700,16000,3500,5400,1700,1700,790,790,1300,130,490,20,20,68,230,16000,16000,16000,4500,3500
2022-03-24,130,170,170,330,330,78,460,2400,790,1300,3500,16000,16000,78,73,78,45,20,18,20,18,20,18,20,18,18,20,45,20,18,18,20,230,1300,130,3900,330
2022-03-28,170,18,20,18,78,68,18,18,18,45,20,220,78,18,33,18,18,20,20,20,20,45,18,18,18,20,45,18,18,18,20,20,150,1100,68,600,230
2022-03-31,330,230,45,20,9200,5400,20,20,18,18,40,18,1100,230,18,16000,1300,68,45,18,18,45,18,18,45,130,130,45,130,18,18,20,45,790,230,1900,2400
2022-04-04,16000,330,45,490,16000,700,78,45,490,330,1700,16000,16000,9200,180,130,45,78,9200,3500,9200,16000,330,790,170,790,330,230,130,230,790,20,410,9200,3500,16000,16000
2022-04-07,1700,490,130,45,3500,2400,18,18,18,20,18,18,330,170,62,20,45,110,790,790,5400,16000,16000,20,78,20,330,20,45,20,78,40,640,330,1700,16000,9200
2022-04-11,18,18,20,20,490,330,20,130,45,18,18,45,230,3500,62,45,20,20,490,3500,3500,20,18,18,330,45,18,20,20,18,170,18,73,16000,9200,16000,16000
2022-04-18,78,78,18,45,1700,2400,18,18,230,790,330,16000,16000,20,480,1100,330,68,330,130,18,18,18,20,20,68,20,18,45,20,110,45,45,5400,790,16000,16000
2022-04-25,33,18,18,18,18,18,18,18,18,18,20,78,170,18,18,20,20,18,45,20,18,18,20,20,20,18,170,20,20,20,18,18,200,45,330,16000,16000
